gsm,lib_id,title,donor,visit,tetramer,cell_type,qc_pass,timepoint,pb_group
GSM7953837,lib41209,6_DR0404_Baseline_lib41209,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953838,lib41210,6_DR0404_Baseline_lib41210,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953839,lib41211,6_DR0404_Baseline_lib41211,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953840,lib41212,6_DR0404_Baseline_lib41212,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953841,lib41213,6_DR0404_Baseline_lib41213,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953842,lib41214,6_DR0404_Baseline_lib41214,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953843,lib41215,6_DR0404_Baseline_lib41215,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953844,lib41216,6_DR0404_Baseline_lib41216,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953846,lib41218,6_DR0404_Baseline_lib41218,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953847,lib41219,6_DR0404_Baseline_lib41219,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953848,lib41220,6_DR0404_Baseline_lib41220,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953849,lib41221,6_DR0404_Baseline_lib41221,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953850,lib41222,6_DR0404_Baseline_lib41222,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953851,lib41223,6_DR0404_Baseline_lib41223,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953852,lib41224,6_DR0404_Baseline_lib41224,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953853,lib41225,6_DR0404_Baseline_lib41225,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953854,lib41226,6_DR0404_Baseline_lib41226,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953855,lib41227,6_DR0404_Baseline_lib41227,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953856,lib41228,6_DR0404_Baseline_lib41228,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953857,lib41229,6_DR0404_Baseline_lib41229,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953858,lib41230,6_DR0404_Baseline_lib41230,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953859,lib41231,6_DR0404_Baseline_lib41231,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953860,lib41232,6_DR0404_Baseline_lib41232,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953861,lib41233,6_DR0404_Baseline_lib41233,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953862,lib41234,6_DR0404_Baseline_lib41234,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953863,lib41235,6_DR0404_Baseline_lib41235,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953864,lib41236,6_DR0404_Baseline_lib41236,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953865,lib41237,6_DR0404_Baseline_lib41237,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953866,lib41238,6_DR0404_Baseline_lib41238,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953870,lib41242,6_DR0404_Baseline_lib41242,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953872,lib41244,6_DR0404_Baseline_lib41244,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953873,lib41245,6_DR0404_Baseline_lib41245,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953874,lib41246,6_DR0404_Baseline_lib41246,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953875,lib41247,6_DR0404_Baseline_lib41247,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953876,lib41248,6_DR0404_Baseline_lib41248,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953877,lib41249,6_DR0404_Baseline_lib41249,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953878,lib41250,6_DR0404_Baseline_lib41250,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953879,lib41251,6_DR0404_Baseline_lib41251,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953880,lib41252,6_DR0404_Baseline_lib41252,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953881,lib41253,6_DR0404_Baseline_lib41253,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953882,lib41254,6_DR0404_Baseline_lib41254,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953883,lib41255,6_DR0404_Baseline_lib41255,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953884,lib41256,6_DR0404_Baseline_lib41256,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953885,lib41257,6_DR0404_Baseline_lib41257,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953886,lib41258,6_DR0404_Baseline_lib41258,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953887,lib41259,6_DR0404_Baseline_lib41259,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953888,lib41260,6_DR0404_Baseline_lib41260,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953889,lib41261,6_DR0404_Baseline_lib41261,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953890,lib41262,6_DR0404_Baseline_lib41262,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953891,lib41263,6_DR0404_Baseline_lib41263,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953892,lib41264,6_DR0404_Baseline_lib41264,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953893,lib41265,6_DR0404_Baseline_lib41265,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953895,lib41267,6_DR0404_Baseline_lib41267,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953896,lib41268,6_DR0404_Baseline_lib41268,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953897,lib41269,6_DR0404_Baseline_lib41269,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953898,lib41270,6_DR0404_Baseline_lib41270,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953899,lib41271,6_DR0404_Baseline_lib41271,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953900,lib41272,6_DR0404_Baseline_lib41272,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953901,lib41273,6_DR0404_Baseline_lib41273,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953902,lib41274,6_DR0404_Baseline_lib41274,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953903,lib41275,6_DR0404_Baseline_lib41275,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953904,lib41276,6_DR0404_Baseline_lib41276,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953905,lib41277,6_DR0404_Baseline_lib41277,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953907,lib41279,6_DR0404_Baseline_lib41279,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953908,lib41280,6_DR0404_Baseline_lib41280,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953909,lib41281,6_DR0404_Baseline_lib41281,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953910,lib41282,6_DR0404_Baseline_lib41282,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953911,lib41283,6_DR0404_Baseline_lib41283,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953912,lib41284,6_DR0404_Baseline_lib41284,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953913,lib41285,6_DR0404_Baseline_lib41285,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953915,lib41287,6_DR0404_Baseline_lib41287,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953916,lib41288,6_DR0404_Baseline_lib41288,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953917,lib41289,6_DR0404_Baseline_lib41289,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953918,lib41290,6_DR0404_Baseline_lib41290,6,Baseline,DR0404,CD4 T cell,TRUE,D0,6_D0
GSM7953919,lib41291,7_DR0401_Baseline_lib41291,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953921,lib41293,7_DR0101_Baseline_lib41293,7,Baseline,DR0101,CD4 T cell,TRUE,D0,7_D0
GSM7953922,lib41294,7_DR0401_Baseline_lib41294,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953923,lib41295,7_DR0401_Baseline_lib41295,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953925,lib41297,7_DR0401_Baseline_lib41297,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953927,lib41299,7_DR0401_Baseline_lib41299,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953928,lib41300,7_DR0401_Baseline_lib41300,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953929,lib41301,7_DR0401_Baseline_lib41301,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953930,lib41302,7_DR0401_Baseline_lib41302,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953932,lib41304,7_DR0401_Baseline_lib41304,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953935,lib41307,7_DR0401_Baseline_lib41307,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953936,lib41308,7_DR0401_Baseline_lib41308,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953937,lib41309,7_DR0401_Baseline_lib41309,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953938,lib41310,7_DR0401_Baseline_lib41310,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953939,lib41311,7_DR0401_Baseline_lib41311,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953940,lib41312,7_DR0101_Baseline_lib41312,7,Baseline,DR0101,CD4 T cell,TRUE,D0,7_D0
GSM7953941,lib41313,7_DR0401_Baseline_lib41313,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953942,lib41314,7_DR0101_Baseline_lib41314,7,Baseline,DR0101,CD4 T cell,TRUE,D0,7_D0
GSM7953943,lib41315,7_DR0401_Baseline_lib41315,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953945,lib41317,7_DR0401_Baseline_lib41317,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953946,lib41318,7_DR0401_Baseline_lib41318,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953948,lib41320,7_DR0401_Baseline_lib41320,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953950,lib41322,7_DR0401_Baseline_lib41322,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953951,lib41323,7_DR0401_Baseline_lib41323,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953953,lib41325,7_DR0401_Baseline_lib41325,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953954,lib41326,7_DR0101_Baseline_lib41326,7,Baseline,DR0101,CD4 T cell,TRUE,D0,7_D0
GSM7953955,lib41327,7_DR0401_Baseline_lib41327,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953956,lib41328,7_DR0401_Baseline_lib41328,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953957,lib41329,7_DR0101_Baseline_lib41329,7,Baseline,DR0101,CD4 T cell,TRUE,D0,7_D0
GSM7953958,lib41330,7_DR0401_Baseline_lib41330,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953959,lib41331,7_DR0401_Baseline_lib41331,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953960,lib41332,7_DR0401_Baseline_lib41332,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953961,lib41333,7_DR0401_Baseline_lib41333,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953964,lib41336,7_DR0401_Baseline_lib41336,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953965,lib41337,7_DR0401_Baseline_lib41337,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953966,lib41338,7_DR0101_Baseline_lib41338,7,Baseline,DR0101,CD4 T cell,TRUE,D0,7_D0
GSM7953968,lib41340,7_DR0401_Baseline_lib41340,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953969,lib41341,7_DR0101_Baseline_lib41341,7,Baseline,DR0101,CD4 T cell,TRUE,D0,7_D0
GSM7953970,lib41342,7_DR0401_Baseline_lib41342,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953971,lib41343,7_DR0401_Baseline_lib41343,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953972,lib41345,7_DR0401_Baseline_lib41345,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953975,lib41348,7_DR0401_Baseline_lib41348,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953976,lib41349,7_DR0401_Baseline_lib41349,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953977,lib41350,7_DR0401_Baseline_lib41350,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953978,lib41351,7_DR0401_Baseline_lib41351,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953979,lib41353,7_DR0101_Baseline_lib41353,7,Baseline,DR0101,CD4 T cell,TRUE,D0,7_D0
GSM7953980,lib41354,7_DR0401_Baseline_lib41354,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953981,lib41356,7_DR0401_Baseline_lib41356,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953982,lib41357,7_DR0401_Baseline_lib41357,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953983,lib41358,7_DR0101_Baseline_lib41358,7,Baseline,DR0101,CD4 T cell,TRUE,D0,7_D0
GSM7953984,lib41359,7_DR0101_Baseline_lib41359,7,Baseline,DR0101,CD4 T cell,TRUE,D0,7_D0
GSM7953985,lib41360,7_DR0401_Baseline_lib41360,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953986,lib41361,7_DR0401_Baseline_lib41361,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953987,lib41362,7_DR0101_Baseline_lib41362,7,Baseline,DR0101,CD4 T cell,TRUE,D0,7_D0
GSM7953988,lib41363,7_DR0401_Baseline_lib41363,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953989,lib41364,7_DR0101_Baseline_lib41364,7,Baseline,DR0101,CD4 T cell,TRUE,D0,7_D0
GSM7953991,lib41366,7_DR0401_Baseline_lib41366,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953992,lib41367,7_DR0401_Baseline_lib41367,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953994,lib41369,7_DR0401_Baseline_lib41369,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953995,lib41370,7_DR0401_Baseline_lib41370,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953996,lib41371,7_DR0401_Baseline_lib41371,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953997,lib41372,7_DR0401_Baseline_lib41372,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7953998,lib41373,7_DR0401_Baseline_lib41373,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7954000,lib41375,7_DR0401_Baseline_lib41375,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7954002,lib41377,7_DR0401_Baseline_lib41377,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7954005,lib41381,7_DR0401_Baseline_lib41381,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7954006,lib41382,7_DR0401_Baseline_lib41382,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7954007,lib41383,7_DR0401_Baseline_lib41383,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7954009,lib41385,7_DR0401_Baseline_lib41385,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7954010,lib41386,7_DR0401_Baseline_lib41386,7,Baseline,DR0401,CD4 T cell,TRUE,D0,7_D0
GSM7954011,lib41387,10_DR0401_Baseline_lib41387,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954012,lib41388,10_DR0401_Baseline_lib41388,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954014,lib41390,10_DR0401_Baseline_lib41390,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954017,lib41393,10_DR0401_Baseline_lib41393,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954018,lib41394,10_DR0401_Baseline_lib41394,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954020,lib41396,10_DR0401_Baseline_lib41396,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954021,lib41397,10_DR0401_Baseline_lib41397,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954022,lib41398,10_DR0401_Baseline_lib41398,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954023,lib41399,10_DR0401_Baseline_lib41399,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954025,lib41401,10_DR0401_Baseline_lib41401,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954027,lib41403,10_DR0401_Baseline_lib41403,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954028,lib41404,10_DR0401_Baseline_lib41404,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954029,lib41405,10_DR0401_Baseline_lib41405,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954030,lib41406,10_DR0401_Baseline_lib41406,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954031,lib41407,10_DR0401_Baseline_lib41407,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954032,lib41408,10_DR0401_Baseline_lib41408,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954033,lib41409,10_DR0401_Baseline_lib41409,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954034,lib41410,10_DR0401_Baseline_lib41410,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954035,lib41411,10_DR0401_Baseline_lib41411,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954036,lib41412,10_DR0401_Baseline_lib41412,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954037,lib41413,10_DR0401_Baseline_lib41413,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954040,lib41416,10_DR0401_Baseline_lib41416,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954041,lib41417,10_DR0401_Baseline_lib41417,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954042,lib41418,10_DR0401_Baseline_lib41418,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954043,lib41419,10_DR0401_Baseline_lib41419,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954044,lib41420,10_DR0401_Baseline_lib41420,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954045,lib41421,10_DR0401_Baseline_lib41421,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954046,lib41422,10_DR0401_Baseline_lib41422,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954047,lib41423,10_DR0401_Baseline_lib41423,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954048,lib41424,10_DR0401_Baseline_lib41424,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954049,lib41425,10_DR0401_Baseline_lib41425,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954050,lib41426,10_DR0401_Baseline_lib41426,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954051,lib41427,10_DR0401_Baseline_lib41427,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954052,lib41428,10_DR0401_Baseline_lib41428,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954054,lib41430,10_DR0401_Baseline_lib41430,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954055,lib41431,10_DR0401_Baseline_lib41431,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954058,lib41434,10_DR0401_Baseline_lib41434,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954060,lib41436,10_DR0401_Baseline_lib41436,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954062,lib41438,10_DR0401_Baseline_lib41438,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954063,lib41439,10_DR0401_Baseline_lib41439,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954065,lib41441,10_DR0401_Baseline_lib41441,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954066,lib41442,10_DR0401_Baseline_lib41442,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954068,lib41444,10_DR0401_Baseline_lib41444,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954069,lib41445,10_DR0401_Baseline_lib41445,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954071,lib41447,10_DR0401_Baseline_lib41447,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954072,lib41448,10_DR0401_Baseline_lib41448,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954073,lib41449,10_DR0401_Baseline_lib41449,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954074,lib41450,10_DR0401_Baseline_lib41450,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954076,lib41452,10_DR0401_Baseline_lib41452,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954077,lib41453,10_DR0401_Baseline_lib41453,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954078,lib41454,10_DR0401_Baseline_lib41454,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954079,lib41455,10_DR0401_Baseline_lib41455,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954080,lib41456,10_DR0401_Baseline_lib41456,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954081,lib41457,10_DR0401_Baseline_lib41457,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954082,lib41458,10_DR0401_Baseline_lib41458,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954083,lib41459,10_DR0401_Baseline_lib41459,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954084,lib41460,10_DR0401_Baseline_lib41460,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954085,lib41461,10_DR0401_Baseline_lib41461,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954086,lib41462,10_DR0401_Baseline_lib41462,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954087,lib41463,10_DR0401_Baseline_lib41463,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954089,lib41465,10_DR0401_Baseline_lib41465,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954091,lib41467,10_DR0401_Baseline_lib41467,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954092,lib41468,10_DR0401_Baseline_lib41468,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954093,lib41469,10_DR0401_Baseline_lib41469,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954094,lib41470,10_DR0401_Baseline_lib41470,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954095,lib41471,10_DR0401_Baseline_lib41471,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954096,lib41472,10_DR0401_Baseline_lib41472,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954097,lib41473,10_DR0401_Baseline_lib41473,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954098,lib41474,10_DR0401_Baseline_lib41474,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954099,lib41475,10_DR0401_Baseline_lib41475,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954100,lib41476,10_DR0401_Baseline_lib41476,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954102,lib41478,10_DR0401_Baseline_lib41478,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954104,lib41480,10_DR0401_Baseline_lib41480,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954105,lib41481,10_DR0401_Baseline_lib41481,10,Baseline,DR0401,CD4 T cell,TRUE,D0,10_D0
GSM7954108,lib41494,1_DR0401_Day 14_lib41494,1,Day 14,DR0401,CD4 T cell,TRUE,D14,1_D14
GSM7954110,lib41496,1_DR0401_Day 14_lib41496,1,Day 14,DR0401,CD4 T cell,TRUE,D14,1_D14
GSM7954111,lib41497,1_DR0401_Day 14_lib41497,1,Day 14,DR0401,CD4 T cell,TRUE,D14,1_D14
GSM7954112,lib41498,1_DR0401_Day 14_lib41498,1,Day 14,DR0401,CD4 T cell,TRUE,D14,1_D14
GSM7954114,lib41500,1_DR0401_Day 14_lib41500,1,Day 14,DR0401,CD4 T cell,TRUE,D14,1_D14
GSM7954115,lib41501,1_DR0401_Day 14_lib41501,1,Day 14,DR0401,CD4 T cell,TRUE,D14,1_D14
GSM7954116,lib41502,1_DR0401_Day 14_lib41502,1,Day 14,DR0401,CD4 T cell,TRUE,D14,1_D14
